TreeID,qSpecies,qAddress,qSiteInfo,DBH,PlotSize,Latitude,Longitude
962,Metrosideros excelsa :: New Zealand Xmas Tree,1546 Alemany Blvd,Sidewalk: Curb side : Cutout,20,3X3,37.72756755,-122.4356674
85561,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,990 Palou Ave,Sidewalk: Curb side : Cutout,3,3x3,37.72756659,-122.3794874
85611,Pyrus kawakamii :: Evergreen Pear,1150 Quesada Ave,Sidewalk: Curb side : Cutout,3,3x3,37.72753648,-122.3810221
85559,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,980 Palou Ave,Sidewalk: Curb side : Cutout,3,3x3,37.72747942,-122.3793339
15725,Tristaniopsis laurina :: Swamp Myrtle,4384 Mission St,Sidewalk: Curb side : Cutout,3,3x3,37.72746607,-122.432777
85610,Pyrus kawakamii :: Evergreen Pear,1132 Quesada Ave,Sidewalk: Curb side : Cutout,3,3x3,37.72745726,-122.3808648
26612,Eriobotrya deflexa :: Bronze Loquat,1365 Bay Shore Blvd,Sidewalk: Curb side : Cutout,3,3X3,37.72729125,-122.4018776
15731,Tristaniopsis laurina :: Swamp Myrtle,4435 Mission St,Sidewalk: Curb side : Cutout,6,3X3,37.72720564,-122.4327677
26613,Eriobotrya deflexa :: Bronze Loquat,1355 Bay Shore Blvd,Sidewalk: Curb side : Cutout,3,3X3,37.72716944,-122.4018291
29510,Lophostemon confertus :: Brisbane Box,1900X Ingalls St,Sidewalk: Curb side : Cutout,3,3x3,37.72716688,-122.385865
967,Pittosporum undulatum :: Victorian Box,1580 Alemany Blvd,Sidewalk: Curb side : Cutout,19,3X3,37.72711714,-122.4359342
22378,Tristaniopsis laurina :: Swamp Myrtle,5545 03rd St,Sidewalk: Curb side : Cutout,3,3x3,37.72706782,-122.3933721
29448,Lophostemon confertus :: Brisbane Box,1925 Ingalls St,Sidewalk: Curb side : Cutout,8,2X3,37.72703028,-122.3857574
968,Persea indica :: Indian Bay,1590 Alemany Blvd,Sidewalk: Curb side : Cutout,25,3X3,37.72698853,-122.4360152
85635,Pyrus kawakamii :: Evergreen Pear,1101 Quesada Ave,Sidewalk: Curb side : Cutout,3,3x3,37.72697037,-122.3803401
29444,Lophostemon confertus :: Brisbane Box,1935X Ingalls St,Sidewalk: Curb side : Cutout,6,2X4,37.72697016,-122.385811
28661,Acer x freemanii :: Freeman Maple,2750 San Bruno Ave,Sidewalk: Curb side : Cutout,3,3X3,37.7268854,-122.4033638
28695,Acer x freemanii :: Freeman Maple,2755 San Bruno Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7268701,-122.4031934
970,Ulmus pumila :: Siberian Elm,1599 Alemany Blvd,Sidewalk: Curb side : Cutout,38,4X4,37.72684326,-122.435754
199981,Prunus serrulata :: Ornamental Cherry,1200x Shafter Ave,Median : Cutout,2,Width 0ft,37.72684125,-122.3833261
28460,Tristaniopsis laurina :: Swamp Myrtle,2200X Ocean Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7268285,-122.4660016
28454,Tristaniopsis laurina :: Swamp Myrtle,2160X Ocean Ave,Sidewalk: Curb side : Cutout,3,3X3,37.7268285,-122.4660016
26282,Tristaniopsis laurina :: Swamp Myrtle,1900X San Jose Ave,Sidewalk: Curb side : Cutout,3,3X3,37.72676778,-122.4416782
11664,Arbutus 'Marina' :: Hybrid Strawberry Tree,700X Junipero Serra Blvd,Sidewalk: Curb side : Cutout,3,2x2,37.72672368,-122.4722325
211068,Pinus pinea :: Italian Stone Pine,500x Miramar Ave,Median : Yard,35,,37.72670882,-122.4582049
30051,Cedrus atlantica :: Atlas Cedar,700X Junipero Serra Blvd,Median : Cutout,3,3X3,37.72666442,-122.4722719
28452,Washingtonia robusta :: Mexican Fan Palm,2070X Ocean Ave,Sidewalk: Curb side : Cutout,12,3x3,37.72661404,-122.4655582
26324,Tristaniopsis laurina :: Swamp Myrtle,1923 San Jose Ave,Sidewalk: Curb side : Cutout,3,2X2,37.72646211,-122.4416865
26323,Tristaniopsis laurina :: Swamp Myrtle,1925 San Jose Ave,Sidewalk: Curb side : Cutout,3,2x2,37.72640233,-122.4417391
75385,Pittosporum crassifolium :: Karo Tree,163X London St,Sidewalk: Curb side : Cutout,10,3x3,37.72637408,-122.4323958
978,Ulmus pumila :: Siberian Elm,1601 Alemany Blvd,Sidewalk: Curb side : Cutout,30,3x3,37.72637102,-122.4360278
984,Tree(s) ::,1617 Alemany Blvd,Sidewalk: Curb side : Cutout,3,2X2,37.7263139,-122.4360405
24903,Acer rubrum :: Red Maple,2810 San Bruno Ave,Sidewalk: Curb side : Cutout,3,3X3,37.72626092,-122.4031212
294,Acacia melanoxylon :: Blackwood Acacia,3451X 19th Ave,Sidewalk: Curb side : Cutout,18,2X2,37.72620454,-122.4761484
985,Fraxinus spp :: Ash Spp,1628 Alemany Blvd,Sidewalk: Curb side : Cutout,15,3X3,37.72620039,-122.4364823
87548,Acer rubrum :: Red Maple,2809 San Bruno Ave,Sidewalk: Curb side : Cutout,3,3x3,37.72619249,-122.4029025
15736,Tristaniopsis laurina :: Swamp Myrtle,4482 Mission St,Sidewalk: Curb side : Cutout,3,3x3,37.72607319,-122.4338654
986,Fraxinus americana :: American Ash,1634 Alemany Blvd,Sidewalk: Curb side : Cutout,25,3X3,37.72602811,-122.4365157
28665,Acer rubrum :: Red Maple,2832 San Bruno Ave,Sidewalk: Curb side : Cutout,3,3X3,37.72600747,-122.403015
28483,Washingtonia robusta :: Mexican Fan Palm,2001 Ocean Ave,Sidewalk: Curb side : Cutout,12,3X3,37.72599273,-122.4645567
4806,Acacia melanoxylon :: Blackwood Acacia,260 Corona St,Median : Cutout,24,35,37.72586532,-122.4664436
24904,Acer rubrum :: Red Maple,2840 SAN BRUNO AVE,Sidewalk: Curb side : Cutout,3,3X3,37.72585271,-122.4029998
28418,Washingtonia robusta :: Mexican Fan Palm,1942 Ocean Ave,Sidewalk: Curb side : Cutout,18,3X3,37.72583941,-122.4634543
25279,Tristania conferta ::,1940 Ocean Ave,Sidewalk: Curb side : Cutout,12,3X3,37.72583757,-122.4634401
43310,Pittosporum crassifolium :: Karo Tree,150X Paris St,Sidewalk: Curb side : Cutout,3,3x3,37.72583251,-122.4326018
988,Platanus x hispanica :: Sycamore: London Plane,1650 Alemany Blvd,Sidewalk: Curb side : Cutout,18,3x4,37.72582951,-122.4366405
215225,Syzygium paniculatum :: Brush Cherry,500x Miramar Ave,Median : Yard,39,,37.72580256,-122.4581965
10569,Corymbia ficifolia :: Red Flowering Gum,1627X Alemany Blvd,Sidewalk: Curb side : Cutout,50,3X3,37.72579009,-122.4363522
15740,Tristaniopsis laurina :: Swamp Myrtle,4527 Mission St,Sidewalk: Curb side : Cutout,3,3x3,37.72575722,-122.4338634
25222,Washingtonia robusta :: Mexican Fan Palm,1975 Ocean Ave,Sidewalk: Curb side : Cutout,18,3X3,37.72575705,-122.4638137
989,Fraxinus americana :: American Ash,1654 Alemany Blvd,Sidewalk: Curb side : Cutout,20,3x3,37.72571681,-122.4367013
214009,Quercus suber :: Cork Oak,1200x Plymouth Ave,Median : Cutout,7,Width 3ft,37.72568543,-122.4566421
334,Lophostemon confertus :: Brisbane Box,3590X 19th Ave,Sidewalk: Curb side : Cutout,3,2,37.72564027,-122.4747655
95750,Quercus agrifolia :: Coast Live Oak,260 Madrid St,Sidewalk: Curb side : Cutout,3,3x3,37.72563506,-122.4298617
990,Platanus x hispanica :: Sycamore: London Plane,1660 Alemany Blvd,Sidewalk: Curb side : Cutout,18,3x3,37.72563477,-122.4367398
25223,Tristania conferta ::,1951 Ocean Ave,Sidewalk: Curb side : Cutout,18,3x3,37.72563207,-122.4634675
209105,Eucalyptus polyanthemos :: Silver Dollar Eucalyptus,600x Faxon Ave,Median : Yard,31,,37.72562555,-122.4596798
75133,Melaleuca linariifolia :: Flaxleaf Paperbark,125 Excelsior Ave,Sidewalk: Curb side : Cutout,14,4x4,37.72561048,-122.4321609
13298,Myoporum laetum :: Myoporum,168 LUNADO CT,Median : Cutout,3,15,37.72560581,-122.470484
95252,Washingtonia robusta :: Mexican Fan Palm,4539 Mission St,Sidewalk: Curb side : Cutout,12,3x3,37.72556548,-122.4340056
25276,Tristaniopsis laurina :: Swamp Myrtle,1914 Ocean Ave,Sidewalk: Curb side : Cutout,5,3X3,37.72549332,-122.4625275
26322,Schinus terebinthifolius :: Brazilian Pepper,1975 San Jose Ave,Sidewalk: Curb side : Cutout,12,3X3,37.72540479,-122.4425703
992,Metrosideros excelsa :: New Zealand Xmas Tree,1674 Alemany Blvd,Sidewalk: Curb side : Cutout,25,3X3,37.72538469,-122.4368783
993,Platanus x hispanica :: Sycamore: London Plane,1678 Alemany Blvd,Sidewalk: Curb side : Cutout,23,4x4,37.7253166,-122.4369206
29526,Tristania conferta ::,2200X Ingalls St,Sidewalk: Curb side : Cutout,4,2X3,37.72528593,-122.3875416
16703,Ulmus pumila :: Siberian Elm,1677X Alemany Blvd,Sidewalk: Curb side : Cutout,43,5x6,37.72522571,-122.4366515
29527,Tristania conferta ::,2220 Ingalls St,Sidewalk: Curb side : Cutout,3,2X3,37.72516038,-122.3876505
211065,Pinus pinea :: Italian Stone Pine,400x Miramar Ave,Median : Yard,25,,37.72515313,-122.4581965
29442,Lophostemon confertus :: Brisbane Box,2225 Ingalls St,Sidewalk: Curb side : Cutout,3,2x2,37.72515149,-122.3874443
996,Platanus x hispanica :: Sycamore: London Plane,1683 Alemany Blvd,Sidewalk: Curb side : Cutout,15,3X6,37.72506313,-122.4367387
87582,Tristaniopsis laurina :: Swamp Myrtle,3438X 19th Ave,Sidewalk: Curb side : Cutout,3,,37.72504948,-122.4747713
87584,Lophostemon confertus :: Brisbane Box,3422X 19th Ave,Sidewalk: Curb side : Cutout,3,,37.72504948,-122.4747713
331,Corymbia ficifolia :: Red Flowering Gum,3402X 19th Ave,Sidewalk: Curb side : Cutout,50,2X3,37.72504926,-122.474754
329,Tristaniopsis laurina :: Swamp Myrtle,3454X 19th Ave,Sidewalk: Curb side : Cutout,3,2,37.72504926,-122.474754
325,Lophostemon confertus :: Brisbane Box,3462X 19th Ave,Sidewalk: Curb side : Cutout,20,2,37.72504926,-122.474754
320,Metrosideros excelsa :: New Zealand Xmas Tree,3486X 19th Ave,Sidewalk: Curb side : Cutout,25,2,37.72504926,-122.474754
322,Lophostemon confertus :: Brisbane Box,3982X 19th Ave,Sidewalk: Curb side : Cutout,3,2X2,37.72504926,-122.474754
327,Lophostemon confertus :: Brisbane Box,3470X 19th Ave,Sidewalk: Curb side : Cutout,3,2,37.72504926,-122.474754
110367,Lophostemon confertus :: Brisbane Box,3430X 19TH AVE,Sidewalk: Curb side : Cutout,3,,37.7250478,-122.4747714
6387,Pinus radiata :: Monterey Pine,40 Entrada Ct,Sidewalk: Curb side : Cutout,48,60M,37.72500738,-122.468862
333,Lophostemon confertus :: Brisbane Box,3498X 19th Ave,Sidewalk: Curb side : Cutout,25,2,37.72500702,-122.4747563
25230,Tristaniopsis laurina :: Swamp Myrtle,1801 Ocean Ave,Sidewalk: Curb side : Cutout,6,3X3,37.72500562,-122.4617638
29441,Lophostemon confertus :: Brisbane Box,2235 Ingalls St,Sidewalk: Curb side : Cutout,6,2X2,37.72497864,-122.3875924
997,Ulmus pumila :: Siberian Elm,1693 Alemany Blvd,Sidewalk: Curb side : Cutout,45,3X6,37.72492464,-122.4368146
25265,Ficus retusa nitida :: Banyan Fig,1738 Ocean Ave,Sidewalk: Curb side : Cutout,14,3X3,37.72491704,-122.4605478
25264,Tristaniopsis laurina :: Swamp Myrtle,1728 Ocean Ave,Sidewalk: Curb side : Cutout,3,3X3,37.72490102,-122.4604805
15745,Melaleuca quinquenervia :: Cajeput,4570 Mission St,Sidewalk: Curb side : Cutout,15,3X3,37.72488689,-122.4347634
97245,Arbutus 'Marina' :: Hybrid Strawberry Tree,301X Excelsior Ave,Sidewalk: Curb side : Cutout,3,4x4,37.72484871,-122.430576
22421,Lophostemon confertus :: Brisbane Box,5855X 03rd St,Sidewalk: Curb side : Cutout,3,4X4,37.72483242,-122.3943971
19112,Platanus x hispanica :: Sycamore: London Plane,1700X Alemany Blvd,Sidewalk: Curb side : Cutout,25,3X3,37.72479901,-122.4370931
25257,Tristaniopsis laurina :: Swamp Myrtle,1630 Ocean Ave,Sidewalk: Curb side : Cutout,4,3X3,37.72470663,-122.4595977
30029,Tristaniopsis laurina :: Swamp Myrtle,1710X Alemany Blvd,Median : Cutout,3,3x3,37.72469315,-122.437017
28687,Acer x freemanii :: Freeman Maple,2943 San Bruno Ave,Sidewalk: Curb side : Cutout,3,3X3,37.72466823,-122.4022808
26320,Tristaniopsis laurina :: Swamp Myrtle,2017 San Jose Ave,Sidewalk: Curb side : Cutout,3,3X3,37.72464601,-122.4432035
27703,Washingtonia robusta :: Mexican Fan Palm,1600 Ocean Ave,Sidewalk: Curb side : Cutout,30,5X5,37.72461846,-122.4592145
28407,Washingtonia robusta :: Mexican Fan Palm,1649 Ocean Ave,Sidewalk: Curb side : Cutout,18,5X5,37.72460574,-122.4600462
998,Platanus x hispanica :: Sycamore: London Plane,1720 Alemany Blvd,Sidewalk: Curb side : Cutout,45,4X4,37.72458678,-122.4373166
28405,Washingtonia robusta :: Mexican Fan Palm,1735 Ocean Ave,Sidewalk: Curb side : Cutout,18,5X5,37.72455306,-122.4607874
26319,Tristaniopsis laurina :: Swamp Myrtle,2021 San Jose Ave,Sidewalk: Curb side : Cutout,10,3X3,37.72453539,-122.443295
87715,Washingtonia robusta :: Mexican Fan Palm,1490 Ocean Ave,Sidewalk: Curb side : Cutout,18,4x3,37.72451505,-122.4578904
114440,Acer rubrum :: Red Maple,2961 SAN BRUNO AVE,Sidewalk: Curb side : Cutout,,3x3,37.72450049,-122.4020245
1000,Metrosideros excelsa :: New Zealand Xmas Tree,1726 Alemany Blvd,Sidewalk: Curb side : Cutout,20,3X5PL,37.72449888,-122.4373659
28671,Acer x freemanii :: Freeman Maple,2968 San Bruno Ave,Sidewalk: Curb side : Cutout,3,3x3,37.72446895,-122.4023702
28600,Tristaniopsis laurina :: Swamp Myrtle,1545 Ocean Ave,Sidewalk: Curb side : Cutout,3,3x3,37.72439265,-122.4590148
15748,Myoporum laetum :: Myoporum,4617 Mission St,Sidewalk: Curb side : Cutout,18,3X3,37.72436686,-122.4349107
1001,Ulmus pumila :: Siberian Elm,1731 Alemany Blvd,Sidewalk: Curb side : Cutout,27,3X3,37.72432395,-122.4370664
25255,Tristaniopsis laurina :: Swamp Myrtle,1418 Ocean Ave,Sidewalk: Curb side : Cutout,3,3X3,37.72431231,-122.4576792
28595,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',1418 Ocean Ave,Sidewalk: Curb side : Cutout,3,3X3,37.72430558,-122.4576761
29568,Tristania conferta ::,1515 Ocean Ave,Sidewalk: Curb side : Cutout,12,3x3,37.72428727,-122.458537
1003,Platanus x hispanica :: Sycamore: London Plane,1750 Alemany Blvd,Sidewalk: Curb side : Cutout,30,3X3,37.72423022,-122.437481
29435,Lophostemon confertus :: Brisbane Box,2301X Ingalls St,Sidewalk: Curb side : Cutout,6,3x3,37.72421854,-122.3883178
11711,Ulmus pumila :: Siberian Elm,800X Junipero Serra Blvd,Sidewalk: Curb side : Cutout,18,4X4,37.72420178,-122.4723806
25235,Corymbia ficifolia :: Red Flowering Gum,1495 Ocean Ave,Sidewalk: Curb side : Cutout,30,4x4,37.72418404,-122.4580255
26596,Magnolia grandiflora :: Southern Magnolia,1575 Bay Shore Blvd,Sidewalk: Curb side : Cutout,3,3X3,37.72412707,-122.4009031
28605,Tristaniopsis laurina :: Swamp Myrtle,1425 Ocean Ave,Sidewalk: Curb side : Cutout,3,3x3,37.72411334,-122.4576929
101387,Lophostemon confertus :: Brisbane Box,1777 Alemany Blvd,Sidewalk: Curb side : Cutout,6,3x3,37.72409908,-122.4371444
22430,Lophostemon confertus :: Brisbane Box,5945 03rd St,Sidewalk: Curb side : Cutout,3,3X3,37.7240922,-122.3947338
26317,Tristaniopsis laurina :: Swamp Myrtle,2045 San Jose Ave,Sidewalk: Curb side : Cutout,3,3X3,37.72408769,-122.4436798
87718,Washingtonia robusta :: Mexican Fan Palm,1405X Ocean Ave,Sidewalk: Curb side : Cutout,18,4x4,37.7240399,-122.4572802
28591,Washingtonia robusta :: Mexican Fan Palm,1298 Ocean Ave,Sidewalk: Curb side : Cutout,18,4X4,37.72402947,-122.456544
26316,Schinus terebinthifolius :: Brazilian Pepper,2049 San Jose Ave,Sidewalk: Curb side : Cutout,12,3X3,37.72401789,-122.4437423
28820,Lophostemon confertus :: Brisbane Box,1200X Plymouth Ave,Sidewalk: Curb side : Cutout,3,3X3,37.72399738,-122.4564225
29912,Ulmus spp :: Elm Spp,810 Junipero Serra Blvd,Sidewalk: Curb side : Cutout,18,,37.72395257,-122.4723974
29911,Ulmus spp :: Elm Spp,810x Junipero Serra Blvd,Sidewalk: Curb side : Cutout,18,,37.72395257,-122.4723974
11763,Corymbia ficifolia :: Red Flowering Gum,810X Junipero Serra Blvd,Median : Cutout,3,3X3,37.72395027,-122.4723941
25317,Lophostemon confertus :: Brisbane Box,18 Ocean Ave,Sidewalk: Curb side : Cutout,3,3X3,37.72393062,-122.4358514
96249,Tristaniopsis laurina :: Swamp Myrtle,301X Lee Ave,Sidewalk: Curb side : Cutout,,,37.72379272,-122.4551139
22432,Eucalyptus Spp :: Eucalyptus,6000 03rd St,Sidewalk: Curb side : Cutout,18,3X3,37.72377736,-122.3951763
59809,Tristaniopsis laurina :: Swamp Myrtle,1150 Ocean Ave,Sidewalk: Curb side : Cutout,,,37.72373753,-122.4550869
25288,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',110X Ocean Ave,Sidewalk: Curb side : Cutout,10,3x3,37.72367154,-122.4390573
25315,Metrosideros excelsa :: New Zealand Xmas Tree,49 Ocean Ave,Sidewalk: Curb side : Cutout,6,3X3,37.72366936,-122.4369322
29429,Tristania conferta ::,2401X Ingalls St,Sidewalk: Curb side : Cutout,6,3x3,37.72363295,-122.3888206
25289,Ligustrum lucidum :: Glossy Privet,136 Ocean Ave,Sidewalk: Curb side : Cutout,6,3X3,37.72358581,-122.4395546
25294,Ligustrum lucidum :: Glossy Privet,150 Ocean Ave,Sidewalk: Curb side : Cutout,12,3X3,37.72357706,-122.4399371
26315,Tristaniopsis laurina :: Swamp Myrtle,2075 San Jose Ave,Sidewalk: Curb side : Cutout,3,3X3,37.72355721,-122.4441206
25293,Ligustrum lucidum :: Glossy Privet,144 Ocean Ave,Sidewalk: Curb side : Cutout,12,2X2,37.72355138,-122.4398518
25295,Taxus baccata :: Irish Yew,154 Ocean Ave,Sidewalk: Curb side : Cutout,12,7x3,37.7235439,-122.4400385
25239,Eucalyptus robusta :: Swamp mahogany,1199X Ocean Ave,Sidewalk: Curb side : Cutout,24,3x3,37.7235389,-122.4549871
180018,Tristaniopsis laurina :: Swamp Myrtle,1800x Alemany Blvd,Median : Cutout,3,Width 2ft,37.72351716,-122.4375105
22459,Olea europaea :: Olive Tree,6150 03rd St,Sidewalk: Curb side : Cutout,3,3X3,37.72346338,-122.3953133
25299,Ligustrum lucidum :: Glossy Privet,190 Ocean Ave,Sidewalk: Curb side : Cutout,12,3x3,37.72345159,-122.4406831
26314,Tristaniopsis laurina :: Swamp Myrtle,2079 San Jose Ave,Sidewalk: Curb side : Cutout,3,3X3,37.72343337,-122.4442307
25313,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',131 Ocean Ave,Sidewalk: Curb side : Cutout,3,3X3,37.72338025,-122.4396768
25302,Tristaniopsis laurina :: Swamp Myrtle,220 Ocean Ave,Sidewalk: Curb side : Cutout,5,3x3,37.72337773,-122.4416284
28610,Washingtonia robusta :: Mexican Fan Palm,1107 Ocean Ave,Sidewalk: Curb side : Cutout,18,5X5,37.72333968,-122.4543987
25310,Ligustrum lucidum :: Glossy Privet,197 Ocean Ave,Sidewalk: Curb side : Cutout,12,3X3,37.72328379,-122.4409023
28634,Washingtonia robusta :: Mexican Fan Palm,1001 Ocean Ave,Sidewalk: Curb side : Cutout,25,5X5,37.72319647,-122.4533562
1007,Tristaniopsis laurina :: Swamp Myrtle,1827 Alemany Blvd,Sidewalk: Curb side : Cutout,10,3X3,37.72318758,-122.4375064
25304,Ligustrum lucidum :: Glossy Privet,292 Ocean Ave,Sidewalk: Curb side : Cutout,12,5x9,37.72318173,-122.4429695
25305,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',300 Ocean Ave,Sidewalk: Curb side : Cutout,12,3X3,37.72311717,-122.443563
24898,Acer x freemanii :: Freeman Maple,3051 San Bruno Ave,Sidewalk: Curb side : Cutout,3,3X3,37.72308976,-122.4016177
99735,Metrosideros excelsa :: New Zealand Xmas Tree,900X Ocean Ave,Median : Cutout,,,37.72304827,-122.4515799
114441,Acer rubrum :: Red Maple,2809 SAN BRUNO AVE,Sidewalk: Curb side : Cutout,,3x3,37.72297425,-122.4016189
29421,Tristania conferta ::,2501X Ingalls St,Sidewalk: Curb side : Cutout,4,3x3,37.7229604,-122.38942
30023,Lophostemon confertus :: Brisbane Box,6190X 03rd St,Sidewalk: Curb side : Cutout,3,3x3,37.72291931,-122.3955577
1010,Ulmus pumila :: Siberian Elm,1840X Alemany Blvd,Sidewalk: Curb side : Cutout,35,3X3,37.72289328,-122.4380348
25495,Arbutus 'Marina' :: Hybrid Strawberry Tree,10X Geneva Ave,Sidewalk: Curb side : Cutout,12,3X3,37.72287845,-122.4521876
25330,Metrosideros excelsa :: New Zealand Xmas Tree,841 Ocean Ave,Sidewalk: Curb side : Cutout,12,3X3,37.72284944,-122.4505665
25332,Metrosideros excelsa :: New Zealand Xmas Tree,815X Ocean Ave,Sidewalk: Curb side : Cutout,12,3x3,37.7228478,-122.4500445
203218,Tree(s) ::,865x Ocean Ave,Sidewalk: Curb side : Cutout,,3x3,37.72281501,-122.4510021
1012,Ulmus americana :: American Elm,1845 Alemany Blvd,Sidewalk: Curb side : Cutout,36,3X3,37.72277196,-122.4377628
17496,Ulmus parvifolia :: Chinese Elm,101 Persia Ave,Sidewalk: Curb side : Cutout,3,2X2,37.72273294,-122.4350277
24896,Acer x freemanii :: Freeman Maple,3099X San Bruno Ave,Sidewalk: Curb side : Cutout,3,3X3,37.72270518,-122.4014679
96577,Arbutus 'Marina' :: Hybrid Strawberry Tree,401x Otsego Ave,Sidewalk: Curb side : Cutout,2,3x3,37.72266726,-122.4413895
1014,Ulmus pumila :: Siberian Elm,1852X Alemany Blvd,Sidewalk: Curb side : Cutout,40,3X3,37.72265254,-122.4381831
17495,Ulmus parvifolia :: Chinese Elm,100 Persia Ave,Sidewalk: Curb side : Cutout,20,3X3,37.72264252,-122.4350998
15759,Tristaniopsis laurina :: Swamp Myrtle,4723 Mission St,Sidewalk: Curb side : Cutout,1,3x3,37.72263968,-122.4362275
25348,Arbutus 'Marina' :: Hybrid Strawberry Tree,30X Geneva Ave,Sidewalk: Curb side : Cutout,12,3X3,37.72262309,-122.45177
1015,Metrosideros excelsa :: New Zealand Xmas Tree,1854X Alemany Blvd,Sidewalk: Curb side : Cutout,30,4X4,37.7226134,-122.4382072
17499,Ulmus parvifolia :: Chinese Elm,106 Persia Ave,Sidewalk: Curb side : Cutout,3,3X3,37.72260686,-122.4350238
17502,Ulmus parvifolia :: Chinese Elm,125 Persia Ave,Sidewalk: Curb side : Cutout,18,3x3,37.72259757,-122.4347383
17503,Ulmus parvifolia :: Chinese Elm,131 Persia Ave,Sidewalk: Curb side : Cutout,18,3x3,37.72257264,-122.4346899
25349,Arbutus 'Marina' :: Hybrid Strawberry Tree,40X Geneva Ave,Sidewalk: Curb side : Cutout,3,3X3,37.72253177,-122.4515453
17505,Maytenus boaria :: Mayten,137 Persia Ave,Sidewalk: Curb side : Cutout,25,3X3,37.72252098,-122.4345728
17501,Maytenus boaria :: Mayten,124 Persia Ave,Sidewalk: Curb side : Cutout,20,3X3,37.72250199,-122.4347922
1018,Ulmus americana :: American Elm,1867 Alemany Blvd,Sidewalk: Curb side : Cutout,32,3x3,37.72249075,-122.4379474
17504,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,132 Persia Ave,Sidewalk: Curb side : Cutout,12,3X3,37.72246147,-122.434707
1020,Ulmus americana :: American Elm,1871 Alemany Blvd,Sidewalk: Curb side : Cutout,26,3x3,37.722419,-122.4379932
26591,Ulmus spp :: Elm Spp,1645 Bay Shore Blvd,Sidewalk: Curb side : Cutout,6,3X3,37.722378,-122.4001509
94356,Tree(s) ::,455 Delano Ave,Sidewalk: Curb side : Cutout,,3x3,37.72237595,-122.4435504
22463,Tristania conferta ::,6202 03rd St,Sidewalk: Curb side : Cutout,3,3x3,37.72231452,-122.3958315
24914,Acer x freemanii :: Freeman Maple,3136 San Bruno Ave,Sidewalk: Curb side : Cutout,3,2x3,37.72229046,-122.4014845
1019,Tristaniopsis laurina :: Swamp Myrtle,1868 Alemany Blvd,Sidewalk: Curb side : Cutout,12,3X3,37.72227692,-122.4384059
24814,Melaleuca quinquenervia :: Cajeput,4749 Mission St,Sidewalk: Curb side : Cutout,12,3X3,37.72226753,-122.4365006
354,Tristaniopsis laurina :: Swamp Myrtle,3690X 19th Ave,Sidewalk: Curb side : Cutout,24,2,37.72225181,-122.4749375
17483,Ulmus parvifolia :: Chinese Elm,220X Persia Ave,Sidewalk: Curb side : Cutout,30,3X3,37.72223819,-122.4342737
25407,Arbutus 'Marina' :: Hybrid Strawberry Tree,95X Geneva Ave,Sidewalk: Curb side : Cutout,18,3X3,37.72223065,-122.4501619
17511,Ulmus parvifolia :: Chinese Elm,226 Persia Ave,Sidewalk: Curb side : Cutout,12,3X3,37.72221632,-122.4342278
25406,Arbutus 'Marina' :: Hybrid Strawberry Tree,101X GENEVA AVE,Sidewalk: Curb side : Cutout,18,3X3,37.72219339,-122.4498896
29541,Lophostemon confertus :: Brisbane Box,2770X Ingalls St,Sidewalk: Curb side : Cutout,6,3x3,37.72218616,-122.3903242
17513,Ulmus parvifolia :: Chinese Elm,245X Persia Ave,Sidewalk: Curb side : Cutout,18,3x3,37.72218433,-122.4338803
28676,Acer x freemanii :: Freeman Maple,3154 San Bruno Ave,Sidewalk: Curb side : Cutout,3,2x3,37.72212411,-122.401413
15765,Melaleuca quinquenervia :: Cajeput,4750 Mission St,Sidewalk: Curb side : Cutout,12,3X3,37.7220933,-122.4368693
253533,Olea europaea 'Majestic Beauty' :: Majestic Beauty Fruitless Olive,1000 Cayuga Ave,Back Yard : Yard,3,3x3,37.72207681,-122.4398369
17224,Acacia baileyana :: Bailey's Acacia,1880X Alemany Blvd,Sidewalk: Curb side : Cutout,15,3X3,37.7220641,-122.4385342
22469,Tristania conferta ::,6221 03rd St,Sidewalk: Curb side : Cutout,5,3x3,37.72205635,-122.3956331
26586,Magnolia grandiflora :: Southern Magnolia,1689 Bay Shore Blvd,Sidewalk: Curb side : Cutout,3,3X3,37.72204735,-122.4000324
17523,Ulmus parvifolia :: Chinese Elm,309 Persia Ave,Sidewalk: Curb side : Cutout,18,3x3,37.72201824,-122.4334762
22468,Lophostemon confertus :: Brisbane Box,6220 03rd St,Sidewalk: Curb side : Cutout,3,3X3,37.72198773,-122.3959831
17517,Ulmus parvifolia :: Chinese Elm,300X Persia Ave,Sidewalk: Curb side : Cutout,15,3x3,37.72192989,-122.4336268
17522,Ulmus parvifolia :: Chinese Elm,307 Persia Ave,Sidewalk: Curb side : Cutout,14,3x3,37.72190201,-122.4332836
